OrderID,CustomerID,Product,Quantity,Price,OrderDate,Revenue
8703,638,Phone,4,1317,2023-12-29 14:00:00,5268
8704,343,Tablet,4,639,2023-12-29 15:00:00,2556
8705,310,Monitor,2,672,2023-12-29 16:00:00,1344
8706,662,Headphones,1,1289,2023-12-29 17:00:00,1289
8707,528,Tablet,1,1014,2023-12-29 18:00:00,1014
8708,540,Laptop,1,1014,2023-12-29 19:00:00,1014
8709,419,Monitor,4,702,2023-12-29 20:00:00,2808
8710,444,Monitor,2,1453,2023-12-29 21:00:00,2906
8711,685,Phone,4,128,2023-12-29 22:00:00,512
8712,558,Monitor,2,464,2023-12-29 23:00:00,928
8713,840,Monitor,4,1222,2023-12-30 00:00:00,4888
8714,236,Laptop,4,688,2023-12-30 01:00:00,2752
8715,439,Tablet,3,840,2023-12-30 02:00:00,2520
8716,214,Monitor,4,1111,2023-12-30 03:00:00,4444
8717,85,Phone,2,1230,2023-12-30 04:00:00,2460
8718,794,Tablet,4,382,2023-12-30 05:00:00,1528
8719,744,Phone,3,337,2023-12-30 06:00:00,1011
8720,85,Monitor,3,1185,2023-12-30 07:00:00,3555
8721,921,Tablet,2,1164,2023-12-30 08:00:00,2328
8722,489,Monitor,3,1122,2023-12-30 09:00:00,3366
8723,65,Laptop,3,210,2023-12-30 10:00:00,630
8724,646,Tablet,1,1475,2023-12-30 11:00:00,1475
8725,663,Phone,2,369,2023-12-30 12:00:00,738
8726,627,Laptop,3,973,2023-12-30 13:00:00,2919
8727,64,Headphones,3,413,2023-12-30 14:00:00,1239
8728,343,Phone,3,524,2023-12-30 15:00:00,1572
8729,939,Monitor,2,1072,2023-12-30 16:00:00,2144
8730,875,Phone,1,815,2023-12-30 17:00:00,815
8731,919,Headphones,4,651,2023-12-30 18:00:00,2604
8732,352,Phone,1,361,2023-12-30 19:00:00,361
8733,158,Laptop,2,638,2023-12-30 20:00:00,1276
8734,589,Phone,2,1293,2023-12-30 21:00:00,2586
8735,491,Tablet,2,392,2023-12-30 22:00:00,784
8736,658,Headphones,4,955,2023-12-30 23:00:00,3820
8737,855,Phone,2,1167,2023-12-31 00:00:00,2334
8738,463,Headphones,1,1206,2023-12-31 01:00:00,1206
8739,225,Laptop,3,221,2023-12-31 02:00:00,663
8740,917,Tablet,3,675,2023-12-31 03:00:00,2025
8741,313,Monitor,2,1082,2023-12-31 04:00:00,2164
8742,615,Phone,2,731,2023-12-31 05:00:00,1462
8743,919,Laptop,4,1394,2023-12-31 06:00:00,5576
8744,859,Headphones,3,1171,2023-12-31 07:00:00,3513
8745,813,Headphones,4,1242,2023-12-31 08:00:00,4968
8746,940,Laptop,4,360,2023-12-31 09:00:00,1440
8747,466,Phone,4,963,2023-12-31 10:00:00,3852
8748,88,Monitor,4,1416,2023-12-31 11:00:00,5664
8749,883,Phone,1,479,2023-12-31 12:00:00,479
8750,303,Tablet,2,907,2023-12-31 13:00:00,1814
8751,680,Phone,2,334,2023-12-31 14:00:00,668
8752,435,Tablet,4,1333,2023-12-31 15:00:00,5332
8753,682,Headphones,4,544,2023-12-31 16:00:00,2176
8754,135,Tablet,1,404,2023-12-31 17:00:00,404
8755,50,Monitor,4,263,2023-12-31 18:00:00,1052
8756,432,Laptop,1,866,2023-12-31 19:00:00,866
8757,340,Tablet,1,249,2023-12-31 20:00:00,249
8758,347,Phone,4,1309,2023-12-31 21:00:00,5236
8759,646,Tablet,2,902,2023-12-31 22:00:00,1804
8760,347,Headphones,1,185,2023-12-31 23:00:00,185
8761,649,Tablet,2,997,2024-01-01 00:00:00,1994
8762,245,Monitor,2,677,2024-01-01 01:00:00,1354
8763,109,Tablet,1,966,2024-01-01 02:00:00,966
8764,825,Monitor,3,1495,2024-01-01 03:00:00,4485
8765,799,Phone,1,1414,2024-01-01 04:00:00,1414
8766,533,Headphones,3,391,2024-01-01 05:00:00,1173
8767,90,Laptop,1,437,2024-01-01 06:00:00,437
8768,296,Phone,1,53,2024-01-01 07:00:00,53
8769,112,Phone,2,726,2024-01-01 08:00:00,1452
8770,813,Laptop,2,448,2024-01-01 09:00:00,896
8771,589,Tablet,4,1495,2024-01-01 10:00:00,5980
8772,177,Tablet,2,460,2024-01-01 11:00:00,920
8773,343,Tablet,2,262,2024-01-01 12:00:00,524
8774,660,Headphones,2,609,2024-01-01 13:00:00,1218
8775,101,Phone,2,607,2024-01-01 14:00:00,1214
8776,758,Monitor,4,607,2024-01-01 15:00:00,2428
8777,629,Laptop,2,1121,2024-01-01 16:00:00,2242
8778,604,Phone,3,1260,2024-01-01 17:00:00,3780
8779,401,Tablet,3,551,2024-01-01 18:00:00,1653
8780,28,Laptop,4,693,2024-01-01 19:00:00,2772
8781,937,Monitor,2,580,2024-01-01 20:00:00,1160
8782,962,Phone,3,1002,2024-01-01 21:00:00,3006
8783,537,Phone,1,836,2024-01-01 22:00:00,836
8784,58,Headphones,3,524,2024-01-01 23:00:00,1572
8785,498,Phone,2,91,2024-01-02 00:00:00,182
8786,297,Phone,3,653,2024-01-02 01:00:00,1959
8787,134,Monitor,1,1334,2024-01-02 02:00:00,1334
8788,331,Monitor,3,97,2024-01-02 03:00:00,291
8789,249,Laptop,2,777,2024-01-02 04:00:00,1554
8790,550,Tablet,1,270,2024-01-02 05:00:00,270
8791,902,Monitor,4,989,2024-01-02 06:00:00,3956
8792,941,Laptop,1,392,2024-01-02 07:00:00,392
8793,75,Phone,3,1311,2024-01-02 08:00:00,3933
8794,654,Laptop,4,204,2024-01-02 09:00:00,816
8795,834,Laptop,1,987,2024-01-02 10:00:00,987
8796,168,Laptop,1,890,2024-01-02 11:00:00,890
8797,771,Laptop,1,1129,2024-01-02 12:00:00,1129
8798,503,Monitor,2,436,2024-01-02 13:00:00,872
8799,885,Tablet,4,943,2024-01-02 14:00:00,3772
8800,355,Laptop,4,1388,2024-01-02 15:00:00,5552
8801,225,Headphones,1,87,2024-01-02 16:00:00,87
8802,664,Phone,4,1414,2024-01-02 17:00:00,5656
8803,531,Phone,3,900,2024-01-02 18:00:00,2700
8804,146,Phone,3,778,2024-01-02 19:00:00,2334
8805,960,Phone,1,280,2024-01-02 20:00:00,280
8806,241,Phone,3,501,2024-01-02 21:00:00,1503
8807,884,Laptop,1,1415,2024-01-02 22:00:00,1415
8808,893,Tablet,3,306,2024-01-02 23:00:00,918
8809,344,Headphones,1,483,2024-01-03 00:00:00,483
8810,749,Monitor,1,258,2024-01-03 01:00:00,258
8811,35,Headphones,4,1274,2024-01-03 02:00:00,5096
8812,702,Monitor,4,186,2024-01-03 03:00:00,744
8813,1,Monitor,1,614,2024-01-03 04:00:00,614
8814,996,Headphones,4,905,2024-01-03 05:00:00,3620
8815,153,Laptop,4,1467,2024-01-03 06:00:00,5868
8816,429,Phone,2,770,2024-01-03 07:00:00,1540
8817,945,Laptop,3,894,2024-01-03 08:00:00,2682
8818,508,Phone,4,85,2024-01-03 09:00:00,340
8819,126,Tablet,1,1288,2024-01-03 10:00:00,1288
8820,491,Monitor,2,76,2024-01-03 11:00:00,152
8821,482,Headphones,2,67,2024-01-03 12:00:00,134
8822,345,Tablet,4,679,2024-01-03 13:00:00,2716
8823,912,Phone,1,1210,2024-01-03 14:00:00,1210
8824,738,Laptop,1,628,2024-01-03 15:00:00,628
8825,221,Headphones,1,952,2024-01-03 16:00:00,952
8826,915,Monitor,1,1024,2024-01-03 17:00:00,1024
8827,919,Tablet,1,1103,2024-01-03 18:00:00,1103
8828,723,Monitor,3,1146,2024-01-03 19:00:00,3438
8829,25,Phone,1,172,2024-01-03 20:00:00,172
8830,528,Monitor,1,1006,2024-01-03 21:00:00,1006
8831,182,Laptop,3,1050,2024-01-03 22:00:00,3150
8832,499,Tablet,4,1036,2024-01-03 23:00:00,4144
8833,841,Tablet,2,1301,2024-01-04 00:00:00,2602
8834,641,Laptop,3,387,2024-01-04 01:00:00,1161
8835,42,Monitor,2,1040,2024-01-04 02:00:00,2080
8836,915,Laptop,2,322,2024-01-04 03:00:00,644
8837,481,Headphones,3,951,2024-01-04 04:00:00,2853
8838,930,Laptop,1,88,2024-01-04 05:00:00,88
8839,848,Monitor,2,731,2024-01-04 06:00:00,1462
8840,748,Laptop,1,475,2024-01-04 07:00:00,475
8841,872,Phone,4,364,2024-01-04 08:00:00,1456
8842,439,Laptop,3,663,2024-01-04 09:00:00,1989
8843,402,Laptop,2,804,2024-01-04 10:00:00,1608
8844,546,Monitor,1,206,2024-01-04 11:00:00,206
8845,345,Headphones,2,921,2024-01-04 12:00:00,1842
8846,893,Headphones,4,826,2024-01-04 13:00:00,3304
8847,45,Monitor,4,306,2024-01-04 14:00:00,1224
8848,646,Monitor,2,904,2024-01-04 15:00:00,1808
8849,21,Monitor,3,684,2024-01-04 16:00:00,2052
8850,634,Phone,4,505,2024-01-04 17:00:00,2020
8851,70,Tablet,1,96,2024-01-04 18:00:00,96
8852,864,Laptop,4,1405,2024-01-04 19:00:00,5620
8853,873,Monitor,1,59,2024-01-04 20:00:00,59
8854,48,Monitor,2,193,2024-01-04 21:00:00,386
8855,491,Monitor,1,1225,2024-01-04 22:00:00,1225
8856,551,Headphones,2,536,2024-01-04 23:00:00,1072
8857,287,Monitor,4,1209,2024-01-05 00:00:00,4836
8858,10,Laptop,3,1099,2024-01-05 01:00:00,3297
8859,542,Monitor,4,1080,2024-01-05 02:00:00,4320
8860,756,Laptop,4,640,2024-01-05 03:00:00,2560
8861,274,Phone,4,1088,2024-01-05 04:00:00,4352
8862,956,Tablet,4,948,2024-01-05 05:00:00,3792
8863,600,Headphones,3,1473,2024-01-05 06:00:00,4419
8864,756,Laptop,4,256,2024-01-05 07:00:00,1024
8865,381,Phone,1,959,2024-01-05 08:00:00,959
8866,329,Tablet,3,1289,2024-01-05 09:00:00,3867
8867,479,Tablet,3,308,2024-01-05 10:00:00,924
8868,15,Tablet,1,1402,2024-01-05 11:00:00,1402
8869,516,Laptop,2,503,2024-01-05 12:00:00,1006
8870,191,Phone,4,848,2024-01-05 13:00:00,3392
8871,168,Monitor,3,424,2024-01-05 14:00:00,1272
8872,521,Phone,4,513,2024-01-05 15:00:00,2052
8873,621,Phone,4,124,2024-01-05 16:00:00,496
8874,137,Phone,1,291,2024-01-05 17:00:00,291
8875,154,Laptop,1,1090,2024-01-05 18:00:00,1090
8876,388,Laptop,1,1332,2024-01-05 19:00:00,1332
8877,209,Laptop,4,172,2024-01-05 20:00:00,688
8878,272,Phone,3,1384,2024-01-05 21:00:00,4152
8879,143,Laptop,3,160,2024-01-05 22:00:00,480
8880,611,Tablet,2,1329,2024-01-05 23:00:00,2658
8881,889,Laptop,4,283,2024-01-06 00:00:00,1132
8882,820,Headphones,2,1017,2024-01-06 01:00:00,2034
8883,69,Laptop,2,546,2024-01-06 02:00:00,1092
8884,247,Laptop,2,1113,2024-01-06 03:00:00,2226
8885,261,Laptop,2,1195,2024-01-06 04:00:00,2390
8886,788,Laptop,2,776,2024-01-06 05:00:00,1552
8887,79,Headphones,4,141,2024-01-06 06:00:00,564
8888,658,Monitor,1,1434,2024-01-06 07:00:00,1434
8889,623,Laptop,2,1196,2024-01-06 08:00:00,2392
8890,770,Tablet,3,386,2024-01-06 09:00:00,1158
8891,605,Headphones,4,562,2024-01-06 10:00:00,2248
8892,525,Monitor,2,652,2024-01-06 11:00:00,1304
8893,772,Laptop,3,477,2024-01-06 12:00:00,1431
8894,938,Monitor,2,56,2024-01-06 13:00:00,112
8895,621,Tablet,1,169,2024-01-06 14:00:00,169
8896,330,Headphones,4,436,2024-01-06 15:00:00,1744
8897,189,Headphones,1,1423,2024-01-06 16:00:00,1423
8898,95,Monitor,3,690,2024-01-06 17:00:00,2070
8899,617,Laptop,2,1171,2024-01-06 18:00:00,2342
8900,8,Phone,1,1116,2024-01-06 19:00:00,1116
8901,67,Headphones,1,232,2024-01-06 20:00:00,232
8902,496,Phone,2,746,2024-01-06 21:00:00,1492
8903,191,Headphones,4,614,2024-01-06 22:00:00,2456
8904,366,Laptop,3,1308,2024-01-06 23:00:00,3924
8905,768,Laptop,4,495,2024-01-07 00:00:00,1980
8906,521,Headphones,3,249,2024-01-07 01:00:00,747
8907,990,Monitor,3,997,2024-01-07 02:00:00,2991
8908,117,Laptop,1,562,2024-01-07 03:00:00,562
8909,267,Laptop,2,1039,2024-01-07 04:00:00,2078
8910,611,Tablet,4,262,2024-01-07 05:00:00,1048
8911,485,Laptop,1,1451,2024-01-07 06:00:00,1451
8912,509,Tablet,1,595,2024-01-07 07:00:00,595
8913,298,Laptop,1,535,2024-01-07 08:00:00,535
8914,909,Laptop,4,1434,2024-01-07 09:00:00,5736
8915,164,Monitor,1,217,2024-01-07 10:00:00,217
8916,376,Monitor,2,939,2024-01-07 11:00:00,1878
8917,653,Laptop,1,980,2024-01-07 12:00:00,980
8918,268,Headphones,1,1477,2024-01-07 13:00:00,1477
8919,549,Headphones,3,877,2024-01-07 14:00:00,2631
8920,74,Laptop,1,186,2024-01-07 15:00:00,186
8921,508,Headphones,4,1306,2024-01-07 16:00:00,5224
8922,73,Laptop,4,164,2024-01-07 17:00:00,656
8923,308,Monitor,2,1325,2024-01-07 18:00:00,2650
8924,199,Phone,4,1362,2024-01-07 19:00:00,5448
8925,130,Tablet,4,1122,2024-01-07 20:00:00,4488
8926,758,Headphones,1,565,2024-01-07 21:00:00,565
8927,824,Headphones,2,737,2024-01-07 22:00:00,1474
8928,572,Monitor,4,1069,2024-01-07 23:00:00,4276
8929,791,Headphones,2,1345,2024-01-08 00:00:00,2690
8930,615,Laptop,2,1099,2024-01-08 01:00:00,2198
8931,808,Laptop,3,1143,2024-01-08 02:00:00,3429
8932,832,Phone,3,342,2024-01-08 03:00:00,1026
8933,487,Phone,1,1479,2024-01-08 04:00:00,1479
8934,853,Phone,4,1307,2024-01-08 05:00:00,5228
8935,151,Laptop,1,280,2024-01-08 06:00:00,280
8936,669,Phone,1,1336,2024-01-08 07:00:00,1336
8937,206,Phone,2,987,2024-01-08 08:00:00,1974
8938,986,Laptop,2,1194,2024-01-08 09:00:00,2388
8939,179,Monitor,2,567,2024-01-08 10:00:00,1134
8940,197,Headphones,1,1097,2024-01-08 11:00:00,1097
8941,735,Tablet,4,755,2024-01-08 12:00:00,3020
8942,89,Laptop,1,426,2024-01-08 13:00:00,426
8943,799,Laptop,1,486,2024-01-08 14:00:00,486
8944,434,Tablet,1,902,2024-01-08 15:00:00,902
8945,788,Tablet,3,1019,2024-01-08 16:00:00,3057
8946,748,Phone,3,548,2024-01-08 17:00:00,1644
8947,183,Tablet,4,1247,2024-01-08 18:00:00,4988
8948,209,Headphones,3,649,2024-01-08 19:00:00,1947
8949,493,Headphones,1,827,2024-01-08 20:00:00,827
8950,130,Headphones,3,1383,2024-01-08 21:00:00,4149
8951,665,Headphones,3,119,2024-01-08 22:00:00,357
8952,13,Headphones,1,254,2024-01-08 23:00:00,254
8953,634,Phone,4,390,2024-01-09 00:00:00,1560
8954,871,Laptop,3,1105,2024-01-09 01:00:00,3315
8955,732,Tablet,1,1116,2024-01-09 02:00:00,1116
8956,106,Laptop,1,167,2024-01-09 03:00:00,167
8957,375,Tablet,1,938,2024-01-09 04:00:00,938
8958,582,Phone,2,64,2024-01-09 05:00:00,128
8959,707,Phone,1,1395,2024-01-09 06:00:00,1395
8960,698,Monitor,3,960,2024-01-09 07:00:00,2880
8961,99,Monitor,3,676,2024-01-09 08:00:00,2028
8962,594,Phone,1,1410,2024-01-09 09:00:00,1410
8963,587,Phone,2,739,2024-01-09 10:00:00,1478
8964,886,Tablet,2,823,2024-01-09 11:00:00,1646
8965,852,Phone,2,1454,2024-01-09 12:00:00,2908
8966,192,Laptop,3,962,2024-01-09 13:00:00,2886
8967,325,Tablet,2,169,2024-01-09 14:00:00,338
8968,979,Phone,4,75,2024-01-09 15:00:00,300
8969,726,Tablet,4,113,2024-01-09 16:00:00,452
8970,827,Tablet,2,509,2024-01-09 17:00:00,1018
8971,956,Headphones,4,363,2024-01-09 18:00:00,1452
8972,467,Monitor,1,854,2024-01-09 19:00:00,854
8973,894,Tablet,2,1289,2024-01-09 20:00:00,2578
8974,367,Tablet,2,1035,2024-01-09 21:00:00,2070
8975,318,Headphones,2,785,2024-01-09 22:00:00,1570
8976,144,Phone,1,938,2024-01-09 23:00:00,938
8977,384,Tablet,1,1031,2024-01-10 00:00:00,1031
8978,216,Headphones,2,628,2024-01-10 01:00:00,1256
8979,361,Laptop,3,1432,2024-01-10 02:00:00,4296
8980,324,Headphones,3,1199,2024-01-10 03:00:00,3597
8981,15,Monitor,4,1021,2024-01-10 04:00:00,4084
8982,217,Monitor,1,910,2024-01-10 05:00:00,910
8983,492,Phone,4,756,2024-01-10 06:00:00,3024
8984,951,Phone,4,1160,2024-01-10 07:00:00,4640
8985,547,Monitor,2,1416,2024-01-10 08:00:00,2832
8986,183,Monitor,3,444,2024-01-10 09:00:00,1332
8987,270,Tablet,4,533,2024-01-10 10:00:00,2132
8988,945,Monitor,2,715,2024-01-10 11:00:00,1430
8989,467,Phone,1,505,2024-01-10 12:00:00,505
8990,870,Monitor,4,259,2024-01-10 13:00:00,1036
8991,612,Phone,3,574,2024-01-10 14:00:00,1722
8992,519,Laptop,1,725,2024-01-10 15:00:00,725
8993,542,Monitor,2,1051,2024-01-10 16:00:00,2102
8994,467,Phone,1,945,2024-01-10 17:00:00,945
8995,305,Headphones,4,1053,2024-01-10 18:00:00,4212
8996,985,Tablet,1,356,2024-01-10 19:00:00,356
8997,144,Phone,1,1149,2024-01-10 20:00:00,1149
8998,111,Monitor,1,1095,2024-01-10 21:00:00,1095
8999,232,Monitor,3,109,2024-01-10 22:00:00,327
9000,691,Laptop,4,435,2024-01-10 23:00:00,1740
9001,584,Headphones,2,105,2024-01-11 00:00:00,210
9002,722,Phone,3,217,2024-01-11 01:00:00,651
9003,732,Headphones,4,1485,2024-01-11 02:00:00,5940
9004,592,Laptop,2,766,2024-01-11 03:00:00,1532
9005,500,Tablet,2,914,2024-01-11 04:00:00,1828
9006,595,Headphones,2,1264,2024-01-11 05:00:00,2528
9007,554,Laptop,4,531,2024-01-11 06:00:00,2124
9008,273,Phone,2,1489,2024-01-11 07:00:00,2978
9009,703,Tablet,2,389,2024-01-11 08:00:00,778
9010,173,Monitor,3,845,2024-01-11 09:00:00,2535
9011,973,Laptop,2,941,2024-01-11 10:00:00,1882
9012,7,Monitor,1,825,2024-01-11 11:00:00,825
9013,155,Tablet,3,1332,2024-01-11 12:00:00,3996
9014,522,Laptop,3,1423,2024-01-11 13:00:00,4269
9015,546,Laptop,4,650,2024-01-11 14:00:00,2600
9016,548,Tablet,2,486,2024-01-11 15:00:00,972
9017,921,Phone,1,1295,2024-01-11 16:00:00,1295
9018,518,Laptop,1,1486,2024-01-11 17:00:00,1486
9019,920,Tablet,2,1423,2024-01-11 18:00:00,2846
9020,914,Headphones,2,1132,2024-01-11 19:00:00,2264
9021,215,Monitor,4,201,2024-01-11 20:00:00,804
9022,134,Laptop,1,983,2024-01-11 21:00:00,983
9023,285,Headphones,3,589,2024-01-11 22:00:00,1767
9024,126,Laptop,4,274,2024-01-11 23:00:00,1096
9025,921,Phone,4,1391,2024-01-12 00:00:00,5564
9026,439,Tablet,3,612,2024-01-12 01:00:00,1836
9027,849,Laptop,4,1352,2024-01-12 02:00:00,5408
9028,686,Tablet,2,607,2024-01-12 03:00:00,1214
9029,152,Laptop,3,667,2024-01-12 04:00:00,2001
9030,331,Phone,3,73,2024-01-12 05:00:00,219
9031,538,Phone,1,417,2024-01-12 06:00:00,417
9032,383,Headphones,3,1048,2024-01-12 07:00:00,3144
9033,115,Phone,4,384,2024-01-12 08:00:00,1536
9034,894,Tablet,1,52,2024-01-12 09:00:00,52
9035,482,Phone,4,1057,2024-01-12 10:00:00,4228
9036,284,Laptop,2,1331,2024-01-12 11:00:00,2662
9037,899,Phone,2,312,2024-01-12 12:00:00,624
9038,75,Tablet,1,170,2024-01-12 13:00:00,170
9039,166,Laptop,1,70,2024-01-12 14:00:00,70
9040,189,Headphones,4,954,2024-01-12 15:00:00,3816
9041,78,Headphones,2,189,2024-01-12 16:00:00,378
9042,947,Headphones,1,1362,2024-01-12 17:00:00,1362
9043,602,Laptop,2,255,2024-01-12 18:00:00,510
9044,688,Headphones,2,92,2024-01-12 19:00:00,184
9045,21,Phone,2,899,2024-01-12 20:00:00,1798
9046,566,Laptop,4,1191,2024-01-12 21:00:00,4764
9047,184,Laptop,4,1078,2024-01-12 22:00:00,4312
9048,871,Laptop,2,256,2024-01-12 23:00:00,512
9049,222,Monitor,2,684,2024-01-13 00:00:00,1368
9050,827,Tablet,2,394,2024-01-13 01:00:00,788
9051,328,Monitor,3,1215,2024-01-13 02:00:00,3645
9052,179,Monitor,3,421,2024-01-13 03:00:00,1263
9053,788,Monitor,4,1305,2024-01-13 04:00:00,5220
9054,112,Tablet,2,1237,2024-01-13 05:00:00,2474
9055,736,Monitor,3,596,2024-01-13 06:00:00,1788
9056,726,Headphones,1,1437,2024-01-13 07:00:00,1437
9057,59,Laptop,1,1033,2024-01-13 08:00:00,1033
9058,327,Laptop,2,384,2024-01-13 09:00:00,768
9059,905,Phone,3,60,2024-01-13 10:00:00,180
9060,621,Headphones,1,1481,2024-01-13 11:00:00,1481
9061,897,Tablet,4,124,2024-01-13 12:00:00,496
9062,669,Laptop,1,1373,2024-01-13 13:00:00,1373
9063,191,Monitor,4,996,2024-01-13 14:00:00,3984
9064,200,Phone,1,962,2024-01-13 15:00:00,962
9065,312,Phone,1,1454,2024-01-13 16:00:00,1454
9066,708,Laptop,3,759,2024-01-13 17:00:00,2277
9067,35,Headphones,1,902,2024-01-13 18:00:00,902
9068,379,Phone,1,825,2024-01-13 19:00:00,825
9069,387,Laptop,4,935,2024-01-13 20:00:00,3740
9070,758,Headphones,4,785,2024-01-13 21:00:00,3140
9071,237,Laptop,1,683,2024-01-13 22:00:00,683
9072,616,Laptop,2,1101,2024-01-13 23:00:00,2202
9073,519,Headphones,1,445,2024-01-14 00:00:00,445
9074,283,Headphones,1,732,2024-01-14 01:00:00,732
9075,1,Headphones,3,1449,2024-01-14 02:00:00,4347
9076,731,Laptop,1,470,2024-01-14 03:00:00,470
9077,464,Phone,1,413,2024-01-14 04:00:00,413
9078,230,Tablet,4,1289,2024-01-14 05:00:00,5156
9079,967,Tablet,4,1174,2024-01-14 06:00:00,4696
9080,172,Laptop,4,142,2024-01-14 07:00:00,568
9081,87,Laptop,4,315,2024-01-14 08:00:00,1260
9082,553,Phone,1,255,2024-01-14 09:00:00,255
9083,123,Headphones,2,1153,2024-01-14 10:00:00,2306
9084,843,Laptop,3,86,2024-01-14 11:00:00,258
9085,298,Monitor,3,1084,2024-01-14 12:00:00,3252
9086,885,Headphones,2,1163,2024-01-14 13:00:00,2326
9087,929,Laptop,2,793,2024-01-14 14:00:00,1586
9088,690,Monitor,3,68,2024-01-14 15:00:00,204
9089,575,Phone,1,423,2024-01-14 16:00:00,423
9090,484,Monitor,3,143,2024-01-14 17:00:00,429
9091,165,Laptop,2,81,2024-01-14 18:00:00,162
9092,699,Tablet,1,189,2024-01-14 19:00:00,189
9093,383,Laptop,3,1022,2024-01-14 20:00:00,3066
9094,209,Tablet,1,1094,2024-01-14 21:00:00,1094
9095,739,Phone,1,1222,2024-01-14 22:00:00,1222
9096,432,Phone,2,1294,2024-01-14 23:00:00,2588
9097,389,Headphones,4,782,2024-01-15 00:00:00,3128
9098,560,Headphones,3,803,2024-01-15 01:00:00,2409
9099,224,Tablet,2,1292,2024-01-15 02:00:00,2584
9100,3,Tablet,3,107,2024-01-15 03:00:00,321
9101,372,Phone,4,1498,2024-01-15 04:00:00,5992
9102,687,Monitor,4,1348,2024-01-15 05:00:00,5392
9103,446,Tablet,4,189,2024-01-15 06:00:00,756
9104,611,Tablet,4,1096,2024-01-15 07:00:00,4384
9105,116,Monitor,3,950,2024-01-15 08:00:00,2850
9106,270,Headphones,1,427,2024-01-15 09:00:00,427
9107,447,Headphones,1,971,2024-01-15 10:00:00,971
9108,368,Tablet,4,422,2024-01-15 11:00:00,1688
9109,253,Headphones,4,1136,2024-01-15 12:00:00,4544
9110,317,Headphones,1,827,2024-01-15 13:00:00,827
9111,415,Headphones,2,1415,2024-01-15 14:00:00,2830
9112,95,Phone,4,216,2024-01-15 15:00:00,864
9113,785,Laptop,1,1224,2024-01-15 16:00:00,1224
9114,892,Tablet,2,572,2024-01-15 17:00:00,1144
9115,24,Tablet,1,633,2024-01-15 18:00:00,633
9116,628,Phone,2,550,2024-01-15 19:00:00,1100
9117,663,Laptop,3,945,2024-01-15 20:00:00,2835
9118,850,Laptop,2,1048,2024-01-15 21:00:00,2096
9119,50,Phone,4,609,2024-01-15 22:00:00,2436
9120,502,Monitor,2,1421,2024-01-15 23:00:00,2842
9121,718,Monitor,2,1345,2024-01-16 00:00:00,2690
9122,498,Laptop,4,1061,2024-01-16 01:00:00,4244
9123,335,Monitor,3,282,2024-01-16 02:00:00,846
9124,79,Monitor,2,609,2024-01-16 03:00:00,1218
9125,582,Monitor,3,1281,2024-01-16 04:00:00,3843
9126,27,Laptop,1,970,2024-01-16 05:00:00,970
9127,271,Monitor,1,910,2024-01-16 06:00:00,910
9128,562,Tablet,4,1292,2024-01-16 07:00:00,5168
9129,804,Laptop,3,921,2024-01-16 08:00:00,2763
9130,247,Phone,4,130,2024-01-16 09:00:00,520
9131,776,Monitor,4,663,2024-01-16 10:00:00,2652
9132,591,Headphones,2,752,2024-01-16 11:00:00,1504
9133,387,Laptop,1,590,2024-01-16 12:00:00,590
9134,702,Phone,4,814,2024-01-16 13:00:00,3256
9135,559,Tablet,2,1324,2024-01-16 14:00:00,2648
9136,973,Phone,2,787,2024-01-16 15:00:00,1574
9137,361,Monitor,3,655,2024-01-16 16:00:00,1965
9138,866,Headphones,1,1488,2024-01-16 17:00:00,1488
9139,984,Monitor,3,1159,2024-01-16 18:00:00,3477
9140,488,Phone,3,671,2024-01-16 19:00:00,2013
9141,352,Laptop,4,1290,2024-01-16 20:00:00,5160
9142,701,Headphones,3,1071,2024-01-16 21:00:00,3213
9143,928,Headphones,4,245,2024-01-16 22:00:00,980
9144,256,Phone,3,1044,2024-01-16 23:00:00,3132
9145,222,Monitor,2,1370,2024-01-17 00:00:00,2740
9146,884,Phone,1,995,2024-01-17 01:00:00,995
9147,753,Headphones,1,93,2024-01-17 02:00:00,93
9148,781,Phone,1,442,2024-01-17 03:00:00,442
9149,1,Headphones,2,1163,2024-01-17 04:00:00,2326
9150,546,Monitor,2,204,2024-01-17 05:00:00,408
9151,446,Laptop,3,1027,2024-01-17 06:00:00,3081
9152,79,Laptop,3,108,2024-01-17 07:00:00,324
9153,236,Phone,3,159,2024-01-17 08:00:00,477
9154,334,Headphones,3,528,2024-01-17 09:00:00,1584
9155,889,Laptop,1,667,2024-01-17 10:00:00,667
9156,349,Headphones,3,833,2024-01-17 11:00:00,2499
9157,98,Monitor,2,1122,2024-01-17 12:00:00,2244
9158,82,Phone,2,1450,2024-01-17 13:00:00,2900
9159,502,Headphones,2,1105,2024-01-17 14:00:00,2210
9160,967,Phone,4,650,2024-01-17 15:00:00,2600
9161,477,Headphones,4,989,2024-01-17 16:00:00,3956
9162,927,Headphones,4,1041,2024-01-17 17:00:00,4164
9163,704,Monitor,3,580,2024-01-17 18:00:00,1740
9164,765,Phone,1,1076,2024-01-17 19:00:00,1076
9165,921,Tablet,1,427,2024-01-17 20:00:00,427
9166,550,Headphones,3,621,2024-01-17 21:00:00,1863
9167,14,Headphones,3,1315,2024-01-17 22:00:00,3945
9168,392,Laptop,4,636,2024-01-17 23:00:00,2544
9169,347,Phone,2,406,2024-01-18 00:00:00,812
9170,310,Tablet,2,734,2024-01-18 01:00:00,1468
